Station	Date(NZST)	Height(m)	Pressure(hPa)	Tair(C)	Tdew(C)	Dir(degT)	Speed(m/s)	StdFlag	RsdFlag	WndFlag	IceFlag	TurFlag	Orig	
17355	20120823:1200	1087	899.0	5.6	-	-	-	N	1	-	-	-	U	
17355	20120823:1200	1542	850.0	1.8	-	50	1.5	Y	0	0	3	P	U	
17355	20120823:1200	1859	817.0	-1.7	-	-	-	N	1	-	-	-	U	
17355	20120823:1200	2516	752.0	-3.7	-	-	-	N	1	-	-	-	U	
17355	20120823:1200	3078	700.0	-7.1	-	220	4.6	Y	0	0	2	P	U	
17355	20120823:1200	4405	589.0	-14.5	-	-	-	N	1	-	-	-	U	
17355	20120823:1200	5593	502.0	-24.5	-	-	-	N	1	-	-	-	U	
17355	20120823:1200	5622	500.0	-24.5	-	225	18.0	Y	0	0	0	P	U	
17355	20120824:1200	7	1027.2	14.3	10.5	186	2.3	Y	4	4	-	H	U	
17355	20120824:1200	33	1024.0	12.2	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	124	1013.0	14.0	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	232	1000.0	12.4	-	315	4.6	Y	0	0	7	P	U	
17355	20120824:1200	477	971.0	9.8	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	545	963.0	7.6	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	571	960.0	9.0	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	605	956.0	7.4	-	20	3.6	N	1	1	-	H	U	
17355	20120824:1200	631	953.0	9.0	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	727	942.0	8.4	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	841	929.0	6.2	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	868	926.0	7.2	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	877	925.0	7.2	-	35	3.6	Y	0	0	4	P	U	
17355	20120824:1200	930	919.0	5.0	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	957	916.0	6.6	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	1020	909.0	4.6	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	1137	896.0	5.2	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	1292	879.0	1.6	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	1562	850.0	0.6	-	10	1.5	Y	0	0	3	P	U	
17355	20120824:1200	1600	846.0	1.4	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	1849	820.0	-2.3	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	3095	700.0	-6.5	-	160	2.1	Y	0	0	2	P	U	
17355	20120824:1200	3241	687.0	-6.7	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	5615	502.0	-23.1	-	-	-	N	1	-	-	-	U	
17355	20120824:1200	5644	500.0	-23.1	-	170	16.5	Y	0	0	0	P	U	
17355	20120825:0000	7	1027.4	8.8	8.2	76	0.8	Y	4	4	-	H	U	
17355	20120825:0000	91	1017.0	10.4	-	-	-	N	1	-	-	-	U	
17355	20120825:0000	231	1000.0	10.0	-	20	5.7	Y	0	0	7	P	U	
17355	20120825:0000	1069	903.0	4.0	-	-	-	N	1	-	-	-	U	
17355	20120825:0000	3099	700.0	-6.1	-	170	5.7	Y	0	0	2	P	U	
17355	20120825:0000	3418	672.0	-7.1	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	7	1027.2	16.0	8.6	34	5.9	Y	4	4	-	H	U	
17355	20120825:1200	33	1024.0	13.6	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	58	1021.0	14.6	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	124	1013.0	12.4	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	207	1003.0	13.6	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	232	1000.0	13.2	-	20	5.1	Y	0	0	7	P	U	
17355	20120825:1200	299	992.0	11.0	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	333	988.0	12.2	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	392	981.0	11.4	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	417	978.0	9.4	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	451	974.0	11.0	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	816	932.0	7.8	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	878	925.0	7.2	-	30	5.7	Y	0	0	4	P	U	
17355	20120825:1200	958	916.0	4.6	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	1111	899.0	5.2	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	1377	870.0	1.4	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	1564	850.0	0.8	-	360	3.6	Y	0	0	3	P	U	
17355	20120825:1200	1630	843.0	1.8	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	1851	820.0	-2.1	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	2593	747.0	-1.3	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	2918	717.0	-4.1	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	3107	700.0	-4.1	-	45	1.5	Y	0	0	2	P	U	
17355	20120825:1200	3175	694.0	-4.1	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	3486	667.0	-8.1	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	3580	659.0	-7.1	-	-	-	N	1	-	-	-	U	
17355	20120825:1200	4255	604.0	-10.7	-	-	-	N	1	-	-	-	U	
17355	20120826:1200	7	1023.9	16.2	9.7	9	6.3	Y	4	4	-	H	U	
17355	20120826:1200	31	1021.0	15.0	-	-	-	N	1	-	-	-	U	
17355	20120826:1200	206	1000.0	13.6	-	20	7.2	Y	0	0	7	P	U	
17355	20120826:1200	791	932.0	7.2	-	-	-	N	1	-	-	-	U	
17355	20120826:1200	853	925.0	7.6	-	15	7.7	Y	0	0	4	P	U	
17355	20120826:1200	1541	850.0	1.6	-	350	5.1	Y	1	0	3	P	U	
17355	20120826:1200	2006	802.0	-1.3	-	-	-	N	1	-	-	-	U	
17355	20120826:1200	2520	752.0	-0.5	-	-	-	N	1	-	-	-	U	
17355	20120826:1200	3090	700.0	-2.9	-	300	4.1	Y	1	0	2	P	U	
17355	20120826:1200	4940	551.0	-15.7	-	-	-	N	1	-	-	-	U	
17355	20120827:0000	7	1020.7	12.7	10.5	31	4.4	Y	4	4	-	H	U	
17355	20120827:0000	179	1000.0	13.2	-	25	9.8	Y	0	0	6	P	U	
17355	20120827:0000	829	925.0	9.2	-	355	16.5	Y	0	0	3	P	U	
17355	20120827:0000	1521	850.0	3.4	-	340	10.8	Y	1	0	3	P	U	
17355	20120827:0000	3572	657.0	-6.1	-	-	-	N	1	-	-	-	U	
17355	20120827:1200	7	1017.7	18.3	13.7	340	6.6	Y	4	4	-	H	U	
17355	20120827:1200	72	1010.0	16.0	-	-	-	N	1	-	-	-	U	
17355	20120827:1200	156	1000.0	15.2	-	290	8.2	Y	0	0	6	P	U	
17355	20120827:1200	656	942.0	10.2	-	-	-	N	1	-	-	-	U	
17355	20120827:1200	807	925.0	9.6	-	300	8.2	Y	0	0	3	P	U	
17355	20120827:1200	1098	893.0	7.8	-	-	-	N	1	-	-	-	U	
17355	20120827:1200	1502	850.0	4.0	-	300	10.8	Y	1	0	2	P	U	
17355	20120827:1200	3055	700.0	-4.5	-	305	13.9	Y	0	0	1	P	U	
17355	20120827:1200	4327	594.0	-12.9	-	-	-	N	1	-	-	-	U	
17355	20120828:0000	7	1018.5	11.1	10.2	313	2.0	Y	4	4	-	H	U	
17355	20120828:0000	77	1010.0	12.4	-	-	-	N	1	-	-	-	U	
17355	20120828:0000	160	1000.0	12.0	-	245	3.6	Y	0	0	6	P	U	
17355	20120828:0000	806	925.0	7.4	-	240	5.7	Y	0	0	3	P	U	
17355	20120828:0000	1465	853.0	1.4	-	-	-	N	1	-	-	-	U	
17355	20120828:0000	1493	850.0	1.4	-	275	10.3	Y	0	0	2	P	U	
17355	20120828:0000	2472	752.0	-2.1	-	-	-	N	1	-	-	-	U	
17355	20120828:0000	3038	700.0	-5.5	-	290	16.0	Y	0	0	0	P	U	
17355	20120828:0000	3568	654.0	-8.3	-	-	-	N	1	-	-	-	U	
17355	20120828:1200	7	1020.7	15.4	8.6	239	6.4	Y	4	4	-	H	U	
17355	20120828:1200	38	1017.0	12.2	-	-	-	N	1	-	-	-	U	
17355	20120828:1200	179	1000.0	11.8	-	230	7.2	Y	0	0	6	P	U	
17355	20120828:1200	187	999.0	11.8	-	-	-	N	1	-	-	-	U	
17355	20120828:1200	457	967.0	8.0	-	-	-	N	1	-	-	-	U	
17355	20120828:1200	699	939.0	7.2	-	-	-	N	1	-	-	-	U	
17355	20120828:1200	822	925.0	6.0	-	225	8.2	Y	0	0	3	P	U	
17355	20120828:1200	1412	860.0	0.2	-	-	-	N	1	-	-	-	U	
17355	20120828:1200	1506	850.0	0.0	-	240	10.3	Y	0	1	2	P	U	
17355	20120828:1200	1969	802.0	-2.9	-	-	-	N	1	-	-	-	U	
17355	20120828:1200	2058	793.0	-2.3	-	-	-	N	1	-	-	-	U	
17355	20120828:1200	2476	752.0	-6.3	-	-	-	N	1	-	-	-	U	
17355	20120828:1200	2560	744.0	-5.3	-	-	-	N	1	-	-	-	U	
17355	20120828:1200	3035	700.0	-9.3	-	215	13.9	Y	1	0	0	P	U	
17355	20120828:1200	3102	694.0	-5.7	-	-	-	N	1	-	-	-	U	
17355	20120828:1200	3711	642.0	-7.1	-	-	-	N	1	-	-	-	U	
17355	20120828:1200	4337	592.0	-11.9	-	-	-	N	1	-	-	-	U	
17355	20120829:0000	7	1021.0	7.8	6.1	85	1.3	Y	4	4	-	H	U	
17355	20120829:0000	179	1000.0	9.8	-	160	4.1	Y	0	0	6	P	U	
17355	20120829:0000	821	925.0	6.4	-	150	6.2	Y	0	0	3	P	U	
17355	20120829:0000	1018	903.0	4.6	-	-	-	N	1	-	-	-	U	
17355	20120829:0000	1509	850.0	3.4	-	170	4.1	Y	1	1	2	P	U	
17355	20120829:1200	7	1019.8	15.7	8.5	68	3.1	Y	4	4	-	H	U	
17355	20120829:1200	64	1013.0	14.4	-	-	-	N	1	-	-	-	U	
17355	20120829:1200	173	1000.0	13.4	-	70	6.2	Y	0	0	6	P	U	
17355	20120829:1200	274	988.0	11.4	-	-	-	N	1	-	-	-	U	
17355	20120829:1200	333	981.0	12.4	-	-	-	N	1	-	-	-	U	
17355	20120829:1200	784	929.0	7.0	-	-	-	N	1	-	-	-	U	
17355	20120829:1200	819	925.0	7.0	-	60	7.7	Y	0	0	3	P	U	
17355	20120829:1200	1016	903.0	6.0	-	-	-	N	1	-	-	-	U	
17355	20120829:1200	1052	899.0	4.4	-	-	-	N	1	-	-	-	U	
17355	20120829:1200	1107	893.0	5.4	-	-	-	N	1	-	-	-	U	
17355	20120829:1200	1413	860.0	2.6	-	-	-	N	1	-	-	-	U	
17355	20120829:1200	1508	850.0	2.8	-	85	6.7	Y	0	1	2	P	U	
17355	20120829:1200	1946	805.0	0.8	-	-	-	N	1	-	-	-	U	
17355	20120829:1200	2067	793.0	3.4	-	-	-	N	1	-	-	-	U	
17355	20120829:1200	2464	755.0	1.6	-	-	-	N	1	-	-	-	U	
17355	20120829:1200	2496	752.0	-1.1	-	-	-	N	1	-	-	-	U	
17355	20120829:1200	3033	703.0	-1.7	-	-	-	N	1	-	-	-	U	
17355	20120829:1200	3067	700.0	-4.1	-	95	2.6	Y	1	0	1	P	U	
17355	20120829:1200	3625	652.0	-6.5	-	-	-	N	1	-	-	-	U	
17355	20120829:1200	4475	584.0	-12.9	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	7	1015.8	13.9	8.5	119	6.1	Y	4	4	-	H	U	
17355	20120830:1200	30	1013.0	12.6	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	138	1000.0	11.2	-	105	9.8	Y	0	0	5	P	U	
17355	20120830:1200	146	999.0	11.2	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	205	992.0	12.4	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	239	988.0	10.4	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	298	981.0	11.4	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	323	978.0	9.4	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	572	949.0	9.0	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	598	946.0	7.2	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	747	929.0	7.6	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	774	926.0	6.0	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	783	925.0	6.0	-	95	12.9	Y	0	0	1	P	U	
17355	20120830:1200	836	919.0	6.6	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	1043	896.0	3.6	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	1469	850.0	2.4	-	85	18.5	Y	0	0	0	P	U	
17355	20120830:1200	1877	808.0	0.2	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	1937	802.0	2.2	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	1967	799.0	0.2	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	2453	752.0	0.2	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	2474	750.0	-1.5	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	2985	703.0	-5.7	-	-	-	N	1	-	-	-	U	
17355	20120830:1200	3019	700.0	-3.1	-	100	7.7	Y	1	0	0	P	U	
17355	20120830:1200	4841	553.0	-15.7	-	-	-	N	1	-	-	-	U	
17355	20120831:1200	7	1020.1	15.7	8.3	141	4.4	Y	4	4	-	H	U	
17355	20120831:1200	175	1000.0	14.0	-	130	4.6	Y	0	0	6	P	U	
17355	20120831:1200	824	925.0	7.6	-	70	5.1	Y	0	0	3	P	U	
17355	20120831:1200	1241	879.0	4.0	-	-	-	N	1	-	-	-	U	
17355	20120831:1200	1296	873.0	2.0	-	-	-	N	1	-	-	-	U	
17355	20120831:1200	1324	870.0	3.0	-	-	-	N	1	-	-	-	U	
17355	20120831:1200	1389	863.0	1.4	-	-	-	N	1	-	-	-	U	
17355	20120831:1200	1511	850.0	2.2	-	60	3.6	Y	1	1	2	P	U	
17355	20120831:1200	1977	802.0	-1.7	-	-	-	N	1	-	-	-	U	
17355	20120831:1200	2067	793.0	-0.7	-	-	-	N	1	-	-	-	U	
17355	20120831:1200	3058	700.0	-3.5	-	175	5.1	Y	1	0	1	P	U	
17355	20120831:1200	4703	566.0	-14.5	-	-	-	N	1	-	-	-	U	
17355	20120901:1200	7	1026.5	14.5	6.6	42	7.5	Y	4	4	-	H	U	
17355	20120901:1200	52	1021.0	12.6	-	-	-	N	1	-	-	-	U	
17355	20120901:1200	226	1000.0	11.6	-	40	5.7	Y	0	0	7	P	U	
17355	20120901:1200	505	967.0	10.0	-	-	-	N	1	-	-	-	U	
17355	20120901:1200	539	963.0	8.4	-	-	-	N	1	-	-	-	U	
17355	20120901:1200	870	925.0	6.2	-	55	6.2	Y	0	0	4	P	U	
17355	20120901:1200	1220	886.0	2.2	-	-	-	N	1	-	-	-	U	
17355	20120901:1200	1557	850.0	6.0	-	35	13.4	Y	1	0	3	P	U	
17355	20120901:1200	2062	799.0	4.4	-	-	-	N	1	-	-	-	U	
17355	20120901:1200	2174	788.0	2.4	-	-	-	N	1	-	-	-	U	
17355	20120901:1200	2605	747.0	1.4	-	-	-	N	1	-	-	-	U	
17355	20120901:1200	3124	700.0	-2.7	-	5	7.7	Y	0	0	2	P	U	
17355	20120901:1200	3658	654.0	-6.9	-	-	-	N	1	-	-	-	U	
17355	20120901:1200	3742	647.0	-6.3	-	-	-	N	1	-	-	-	U	
17355	20120901:1200	4239	607.0	-8.9	-	-	-	N	1	-	-	-	U	
17355	20120901:1200	5680	502.0	-19.5	-	-	-	N	1	-	-	-	U	
17355	20120901:1200	5710	500.0	-19.5	-	305	6.2	Y	0	0	1	P	U	
17355	20120902:0000	7	1025.1	13.0	7.6	51	4.7	Y	4	4	-	H	U	
17355	20120902:0000	41	1021.0	12.8	-	-	-	N	1	-	-	-	U	
17355	20120902:0000	215	1000.0	11.4	-	30	11.8	Y	0	0	7	P	U	
17355	20120902:0000	857	925.0	4.8	-	25	15.4	Y	0	0	4	P	U	
17355	20120902:0000	1142	893.0	2.4	-	-	-	N	1	-	-	-	U	
17355	20120902:0000	1447	860.0	4.2	-	-	-	N	1	-	-	-	U	
17355	20120902:0000	1542	850.0	4.2	-	345	15.4	Y	0	0	3	P	U	
17355	20120902:1200	7	1021.4	15.8	8.7	43	10.3	Y	4	4	-	H	U	
17355	20120902:1200	10	1021.0	14.0	-	-	-	N	1	-	-	-	U	
17355	20120902:1200	184	1000.0	12.6	-	10	11.8	Y	0	0	6	P	U	
17355	20120902:1200	285	988.0	12.8	-	-	-	N	1	-	-	-	U	
17355	20120902:1200	832	925.0	7.2	-	5	14.9	Y	0	0	4	P	U	
17355	20120902:1200	1029	903.0	4.4	-	-	-	N	1	-	-	-	U	
17355	20120902:1200	1524	850.0	7.4	-	5	17.5	Y	1	0	3	P	U	
17355	20120902:1200	3055	703.0	-3.3	-	-	-	N	1	-	-	-	U	
17355	20120902:1200	3089	700.0	-3.3	-	345	11.3	Y	0	0	2	P	U	
17355	20120902:1200	3649	652.0	-5.3	-	-	-	N	1	-	-	-	U	
17355	20120902:1200	4944	551.0	-15.9	-	-	-	N	1	-	-	-	U	
17355	20120902:1200	5641	502.0	-19.9	-	-	-	N	1	-	-	-	U	
17355	20120902:1200	5671	500.0	-19.9	-	320	12.4	Y	0	0	1	P	U	
17355	20120903:1200	7	999.5	13.7	13.4	172	4.3	Y	4	4	-	H	U	
17355	20120903:1200	654	925.0	8.2	-	265	11.3	Y	0	0	4	P	U	
17355	20120903:1200	770	912.0	7.0	-	-	-	N	1	-	-	-	U	
17355	20120903:1200	797	909.0	8.4	-	-	-	N	1	-	-	-	U	
17355	20120903:1200	1348	850.0	5.4	-	320	6.7	Y	0	0	3	P	U	
17355	20120903:1200	1729	811.0	1.4	-	-	-	N	1	-	-	-	U	
17355	20120903:1200	2800	709.0	-3.9	-	-	-	N	1	-	-	-	U	
17355	20120903:1200	2901	700.0	-2.5	-	330	16.5	Y	0	0	2	P	U	
17355	20120903:1200	2969	694.0	-2.7	-	-	-	N	1	-	-	-	U	
17355	20120903:1200	4014	607.0	-10.9	-	-	-	N	1	-	-	-	U	
17355	20120904:0000	7	1001.6	12.0	7.9	259	10.1	Y	4	4	-	H	U	
17355	20120904:0000	20	1000.0	12.6	-	245	9.3	Y	0	0	7	P	U	
17355	20120904:0000	28	999.0	12.6	-	-	-	N	1	-	-	-	U	
17355	20120904:0000	665	925.0	6.2	-	255	12.9	Y	0	0	4	P	U	
17355	20120904:0000	1350	850.0	0.8	-	250	20.1	Y	1	0	3	P	U	
17355	20120904:0000	1816	802.0	-0.3	-	-	-	N	1	-	-	-	U	
17355	20120904:0000	4019	604.0	-15.7	-	-	-	N	1	-	-	-	U	
17355	20120904:1200	7	1005.0	14.7	10.4	268	9.8	Y	4	4	-	H	U	
17355	20120904:1200	49	1000.0	13.4	-	270	11.8	Y	0	0	6	P	U	
17355	20120904:1200	686	926.0	6.0	-	-	-	N	1	-	-	-	U	
17355	20120904:1200	695	925.0	6.0	-	260	13.9	Y	0	0	4	P	U	
17355	20120904:1200	1194	870.0	3.2	-	-	-	N	1	-	-	-	U	
17355	20120904:1200	1231	866.0	2.0	-	-	-	N	1	-	-	-	U	
17355	20120904:1200	1381	850.0	1.4	-	260	18.5	Y	0	0	3	P	U	
17355	20120904:1200	2918	700.0	-7.5	-	250	22.1	Y	0	0	2	P	U	
17355	20120904:1200	4111	599.0	-16.1	-	-	-	N	1	-	-	-	U	
17355	20120905:1200	7	1016.1	14.9	9.6	245	10.2	Y	4	4	-	H	U	
17355	20120905:1200	58	1010.0	14.4	-	-	-	N	1	-	-	-	U	
17355	20120905:1200	142	1000.0	12.6	-	240	10.3	Y	0	0	5	P	U	
17355	20120905:1200	328	978.0	10.6	-	-	-	N	1	-	-	-	U	
17355	20120905:1200	482	960.0	10.4	-	-	-	N	1	-	-	-	U	
17355	20120905:1200	789	925.0	7.8	-	240	11.3	Y	0	0	2	P	U	
17355	20120905:1200	1448	853.0	1.0	-	-	-	N	1	-	-	-	U	
17355	20120905:1200	1476	850.0	0.8	-	230	16.0	Y	0	0	1	P	U	
17355	20120905:1200	1914	805.0	3.0	-	-	-	N	1	-	-	-	U	
17355	20120905:1200	2992	703.0	-6.3	-	-	-	N	1	-	-	-	U	
17355	20120905:1200	3026	700.0	-5.3	-	240	20.1	Y	1	0	0	P	U	
17355	20120905:1200	4192	602.0	-13.1	-	-	-	N	1	-	-	-	U	
17355	20120905:1200	5578	500.0	-23.7	-	240	22.6	Y	0	0	0	P	U	
17355	20120905:1200	6291	453.0	-29.5	-	240	21.6	N	1	1	-	H	U	
17355	20120906:1200	7	1021.6	16.9	12.2	256	8.8	Y	4	4	-	H	U	
17355	20120906:1200	12	1021.0	15.4	-	-	-	N	1	-	-	-	U	
17355	20120906:1200	187	1000.0	13.4	-	255	9.3	Y	0	0	7	P	U	
17355	20120906:1200	836	925.0	8.4	-	280	9.3	Y	0	0	4	P	U	
17355	20120906:1200	863	922.0	8.4	-	-	-	N	1	-	-	-	U	
17355	20120906:1200	953	912.0	6.2	-	-	-	N	1	-	-	-	U	
17355	20120906:1200	1125	893.0	6.6	-	-	-	N	1	-	-	-	U	
17355	20120906:1200	1254	879.0	4.4	-	-	-	N	1	-	-	-	U	
17355	20120906:1200	1498	853.0	4.0	-	-	-	N	1	-	-	-	U	
17355	20120906:1200	1527	850.0	2.6	-	235	9.8	Y	1	0	3	P	U	
17355	20120906:1200	1995	802.0	1.0	-	-	-	N	1	-	-	-	U	
17355	20120906:1200	2513	752.0	1.6	-	-	-	N	1	-	-	-	U	
17355	20120906:1200	3086	700.0	-1.7	-	255	10.8	Y	0	0	2	P	U	
17355	20120906:1200	4953	551.0	-12.3	-	-	-	N	1	-	-	-	U	
17355	20120907:1200	7	1017.8	18.3	10.7	304	8.9	Y	4	4	-	H	U	
17355	20120907:1200	73	1010.0	15.4	-	-	-	N	1	-	-	-	U	
17355	20120907:1200	157	1000.0	14.6	-	300	8.8	Y	0	0	6	P	U	
17355	20120907:1200	809	925.0	9.6	-	290	10.8	Y	0	0	3	P	U	
17355	20120907:1200	1284	873.0	4.6	-	-	-	N	1	-	-	-	U	
17355	20120907:1200	1312	870.0	5.8	-	-	-	N	1	-	-	-	U	
17355	20120907:1200	1502	850.0	4.4	-	270	12.4	Y	0	0	2	P	U	
17355	20120907:1200	1973	802.0	1.8	-	-	-	N	1	-	-	-	U	
17355	20120907:1200	3061	700.0	-2.1	-	265	16.5	Y	1	0	1	P	U	
17355	20120908:1200	7	1005.6	17.3	12.1	17	8.0	Y	4	4	-	H	U	
17355	20120908:1200	55	1000.0	16.4	-	335	12.4	Y	0	0	6	P	U	
17355	20120908:1200	496	949.0	12.2	-	-	-	N	1	-	-	-	U	
17355	20120908:1200	522	946.0	10.8	-	-	-	N	1	-	-	-	U	
17355	20120908:1200	709	925.0	10.4	-	325	17.0	Y	0	0	3	P	U	
17355	20120908:1200	763	919.0	10.2	-	-	-	N	1	-	-	-	U	
17355	20120908:1200	881	906.0	7.6	-	-	-	N	1	-	-	-	U	
17355	20120908:1200	945	899.0	8.2	-	-	-	N	1	-	-	-	U	
17355	20120908:1200	1404	850.0	4.6	-	320	19.0	Y	0	0	2	P	U	
17355	20120908:1200	2387	752.0	-2.9	-	-	-	N	1	-	-	-	U	
17355	20120908:1200	2955	700.0	-2.1	-	300	21.6	Y	1	0	2	P	U	
17355	20120908:1200	4921	544.0	-12.1	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	7	1004.8	17.1	9.8	313	9.1	Y	4	4	-	H	U	
17355	20120909:1200	48	1000.0	16.4	-	305	9.8	Y	0	0	6	P	U	
17355	20120909:1200	56	999.0	16.4	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	115	992.0	14.6	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	391	960.0	12.6	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	426	956.0	10.8	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	487	949.0	11.8	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	664	929.0	10.0	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	700	925.0	10.0	-	295	11.8	Y	0	0	4	P	U	
17355	20120909:1200	727	922.0	8.0	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	754	919.0	9.0	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	935	899.0	6.0	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	1391	850.0	2.6	-	305	12.4	Y	0	0	3	P	U	
17355	20120909:1200	1798	808.0	-0.9	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	2933	700.0	-5.3	-	275	18.0	Y	1	0	2	P	U	
17355	20120909:1200	3462	654.0	-9.9	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	3486	652.0	-9.1	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	4071	604.0	-14.7	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	4096	602.0	-13.5	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	5452	502.0	-23.3	-	-	-	N	1	-	-	-	U	
17355	20120909:1200	5481	500.0	-23.3	-	280	32.9	Y	0	0	2	P	U	
17355	20120910:1200	7	1012.3	15.2	10.7	256	10.1	Y	4	4	-	H	U	
17355	20120910:1200	110	1000.0	12.4	-	255	11.8	Y	0	0	2	P	U	
17355	20120910:1200	389	967.0	9.4	-	-	-	N	1	-	-	-	U	
17355	20120910:1200	449	960.0	10.2	-	-	-	N	1	-	-	-	U	
17355	20120910:1200	510	953.0	8.2	-	-	-	N	1	-	-	-	U	
17355	20120910:1200	545	949.0	9.4	-	-	-	N	1	-	-	-	U	
17355	20120910:1200	571	946.0	7.6	-	-	-	N	1	-	-	-	U	
17355	20120910:1200	720	929.0	6.2	-	-	-	N	1	-	-	-	U	
17355	20120910:1200	755	925.0	6.2	-	250	11.3	Y	0	0	1	P	U	
17355	20120910:1200	782	922.0	5.6	-	-	-	N	1	-	-	-	U	
17355	20120910:1200	809	919.0	7.0	-	-	-	N	1	-	-	-	U	
17355	20120910:1200	953	903.0	4.4	-	-	-	N	1	-	-	-	U	
17355	20120910:1200	1172	879.0	4.4	-	-	-	N	1	-	-	-	U	
17355	20120910:1200	1386	856.0	1.4	-	-	-	N	1	-	-	-	U	
17355	20120910:1200	1443	850.0	1.0	-	260	13.4	Y	0	0	1	P	U	
17355	20120910:1200	2981	700.0	-6.7	-	255	15.4	Y	1	0	1	P	U	
17355	20120910:1200	3015	697.0	-4.7	-	-	-	N	1	-	-	-	U	
17355	20120910:1200	5539	500.0	-22.9	-	240	26.3	Y	0	0	1	P	U	
17355	20120910:1200	6271	452.0	-28.1	-	-	-	N	1	-	-	-	U	
17355	20120911:1200	7	1012.7	16.2	9.8	270	12.4	Y	4	4	-	H	U	
17355	20120911:1200	30	1010.0	14.8	-	-	-	N	1	-	-	-	U	
17355	20120911:1200	114	1000.0	13.6	-	270	14.9	Y	0	0	0	P	U	
17355	20120911:1200	762	925.0	7.6	-	270	16.0	Y	0	0	0	P	U	
17355	20120911:1200	995	899.0	4.6	-	-	-	N	1	-	-	-	U	
17355	20120911:1200	1449	850.0	1.8	-	260	24.2	Y	0	0	0	P	U	
17355	20120911:1200	2447	750.0	-4.1	-	-	-	N	1	-	-	-	U	
17355	20120911:1200	2986	700.0	-8.5	-	275	29.9	Y	0	0	0	P	U	
